Espere mientras se abre la aplicación|2016-05-24|09:20:31|2016-05-24|09:20:43|0:00:12|ManicTime|Applications|0|33
Program Manager|2016-05-24|09:20:43|2016-05-24|09:20:48|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|33
Licencia|2016-05-24|09:20:48|2016-05-24|09:20:53|0:00:05|ManicTime|Applications|0|33
ManicTime - STANDARD|2016-05-24|09:20:53|2016-05-24|09:21:04|0:00:11|ManicTime|Applications|0|33
Sistema operativo Microsoft® Windows®|2016-05-24|09:21:04|2016-05-24|09:21:06|0:00:02|Sistema operativo Microsoft® Windows®|Applications|0|33
Program Manager|2016-06-02|14:48:24|2016-06-02|14:48:42|0:00:18|Sistema operativo Microsoft® Windows®|Applications|0|33
Extracting Files|2016-06-02|14:48:42|2016-06-02|14:48:47|0:00:05|Microsoft Visual C++ 2008 Redistributable|Applications|0|33
Setup|2016-06-02|14:48:47|2016-06-02|14:48:54|0:00:07|Microsoft® Visual Studio® 2008|Applications|0|33
Installers|2016-06-02|14:48:54|2016-06-02|14:49:00|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|33
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|2016-06-02|14:49:00|2016-06-02|14:50:39|0:01:39|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Applications|0|33
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02|14:50:39|2016-06-02|14:50:44|0:00:05|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Applications|0|33
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|2016-06-02|14:50:44|2016-06-02|14:52:10|0:01:26|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Applications|0|33
Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02|14:52:10|2016-06-02|14:52:22|0:00:12|Microsoft® Visual Studio® 2008|Applications|0|33
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|2016-06-02|14:52:22|2016-06-02|14:53:13|0:00:51|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Applications|0|33
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501 Setup|2016-06-02|14:53:13|2016-06-02|14:53:18|0:00:05|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Applications|0|33
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|2016-06-02|14:53:18|2016-06-02|14:54:01|0:00:43|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Applications|0|33
Installers|2016-06-02|14:54:01|2016-06-02|14:54:07|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|33
Menú Inicio|2016-06-02|14:54:07|2016-06-02|14:54:14|0:00:07|Sistema operativo Microsoft® Windows®|Applications|0|33
Setup - Wampserver64|2016-06-02|14:54:14|2016-06-02|14:54:26|0:00:12|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|Applications|1|33
Propiedades de Web Deployment Agent Service (Equipo local)|2016-06-02|14:54:26|2016-06-02|14:54:34|0:00:08|Propiedades de Web Deployment Agent Service (Equipo local)|Applications|0|33
Setup - Wampserver64|2016-06-02|14:54:34|2016-06-02|14:56:03|0:01:29|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|Applications|1|33
Installers|2016-06-02|14:56:03|2016-06-02|14:56:11|0:00:08|Sistema operativo Microsoft® Windows®|Applications|0|33
Setup - Wampserver64|2016-06-02|14:56:11|2016-06-02|14:56:16|0:00:05|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|Applications|1|33
Installers|2016-06-02|14:56:16|2016-06-02|14:56:25|0:00:09|Sistema operativo Microsoft® Windows®|Applications|0|33
Python 3.5.1 (64-bit) Setup|2016-06-02|14:56:25|2016-06-02|14:56:31|0:00:06|Python 3.5.1 (64-bit)|Applications|1|33
Program Manager|2016-06-02|14:56:31|2016-06-02|14:56:54|0:00:23|Sistema operativo Microsoft® Windows®|Applications|0|33
Sistema operativo Microsoft® Windows®|2016-06-02|14:56:54|2016-06-02|14:57:48|0:00:54|Sistema operativo Microsoft® Windows®|Applications|0|33
Program Manager|2016-06-02|14:57:48|2016-06-02|14:57:53|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|33
Blast|2016-06-02|14:57:53|2016-06-02|14:57:54|0:00:01|Blast|Applications|0|33
Program Manager|2016-06-15|09:00:52|2016-06-15|09:01:39|0:00:47|Sistema operativo Microsoft® Windows®|Applications|0|33
Sistema operativo Microsoft® Windows®|2016-06-15|09:01:39|2016-06-15|09:01:50|0:00:11|Sistema operativo Microsoft® Windows®|Applications|0|33
untitled - Sublime Text 2 (UNREGISTERED)|2016-06-15|09:01:50|2016-06-15|09:02:49|0:00:59|Sublime Text 2|Applications|1|33
untitled|2016-06-15|09:01:50|2016-06-15|09:02:49|0:00:59|untitled|Documents|0|33
Chrome - Google Chrome|2016-06-15|09:02:49|2016-06-15|09:02:54|0:00:05|Google Chrome|Applications|0|33
chrome://chrome-signin/?access_point=0&reason=0|2016-06-15|09:02:49|2016-06-15|09:02:54|0:00:05|chrome-signin|Documents|0|33
Nueva pestaña - Google Chrome|2016-06-15|09:02:54|2016-06-15|09:03:01|0:00:07|Google Chrome|Applications|0|33
http://sidwe.espol.edu.ec/ no está disponible. - Google Chrome|2016-06-15|09:03:01|2016-06-15|09:03:06|0:00:05|Google Chrome|Applications|0|33
http://sidwed.espol.edu.ec/ no está disponible. - Google Chrome|2016-06-15|09:03:06|2016-06-15|09:03:11|0:00:05|Google Chrome|Applications|0|33
Actividad reciente - Google Chrome|2016-06-15|09:03:24|2016-06-15|09:03:43|0:00:19|Google Chrome|Applications|0|33
Practica Bootstrap: DESARROLLO DE APLICACIONES WEB - Google Chrome|2016-06-15|09:03:43|2016-06-15|09:04:21|0:00:38|Google Chrome|Applications|0|33
http://sidwe./|2016-06-15|09:02:54|2016-06-15|09:03:01|0:00:07|sidwe.|Documents|0|33
http://sidwe.espol.edu.ec/|2016-06-15|09:03:01|2016-06-15|09:03:06|0:00:05|sidwe.espol.edu.ec|Documents|0|33
http://sidwed.espol.edu.ec/|2016-06-15|09:03:06|2016-06-15|09:03:11|0:00:05|sidwed.espol.edu.ec|Documents|0|33
https://auth.espol.edu.ec/login?service=https:%2F%2Fwww.sidweb.espol.edu.ec%2Flogin|2016-06-15|09:03:11|2016-06-15|09:03:24|0:00:13|auth.espol.edu.ec|Documents|0|33
https://www.sidweb.espol.edu.ec/|2016-06-15|09:03:24|2016-06-15|09:03:43|0:00:19|www.sidweb.espol.edu.ec|Documents|0|33
https://www.sidweb.espol.edu.ec/courses/32682/assignments/111740|2016-06-15|09:03:43|2016-06-15|09:04:21|0:00:38|www.sidweb.espol.edu.ec|Documents|0|33
Descargas|2016-06-15|09:04:21|2016-06-15|09:04:39|0:00:18|Sistema operativo Microsoft® Windows®|Applications|0|33
bootstrap|2016-06-15|09:04:39|2016-06-15|09:05:08|0:00:29|Sistema operativo Microsoft® Windows®|Applications|0|33
Abriendo - Microsoft Word|2016-06-15|09:05:08|2016-06-15|09:05:15|0:00:07|Microsoft Word|Applications|0|33
Lo primero es lo primero.|2016-06-15|09:05:15|2016-06-15|09:05:29|0:00:14|Microsoft Word|Applications|0|33
Microsoft Office 2013|2016-06-15|09:05:29|2016-06-15|09:05:36|0:00:07|Microsoft Office|Applications|0|33
practica - Word (Error de activación de productos)|2016-06-15|09:05:36|2016-06-15|09:06:03|0:00:27|Microsoft Word|Applications|0|33
practica.docx|2016-06-15|09:05:36|2016-06-15|09:06:03|0:00:27|practica.docx|Documents|0|33
Nueva pestaña - Google Chrome|2016-06-15|09:06:03|2016-06-15|09:06:08|0:00:05|Google Chrome|Applications|0|33
Nueva pestaña - Google Chrome|2016-06-15|09:06:08|2016-06-15|09:06:13|0:00:05|Google Chrome|Applications|0|33
Getting started · Bootstrap - Google Chrome|2016-06-15|09:06:13|2016-06-15|09:06:28|0:00:15|Google Chrome|Applications|0|33
practica - Word (Error de activación de productos)|2016-06-15|09:06:28|2016-06-15|09:06:36|0:00:08|Microsoft Word|Applications|0|33
Getting started · Bootstrap - Google Chrome|2016-06-15|09:06:36|2016-06-15|09:06:48|0:00:12|Google Chrome|Applications|0|33
practica - Word (Error de activación de productos)|2016-06-15|09:06:48|2016-06-15|09:06:54|0:00:06|Microsoft Word|Applications|0|33
http://getbootstrap.com/getting-started/|2016-06-15|09:06:08|2016-06-15|09:06:13|0:00:05|getbootstrap.com|Documents|0|33
http://getbootstrap.com/getting-started/|2016-06-15|09:06:13|2016-06-15|09:06:28|0:00:15|getbootstrap.com|Documents|0|33
practica.docx|2016-06-15|09:06:28|2016-06-15|09:06:36|0:00:08|practica.docx|Documents|0|33
http://getbootstrap.com/getting-started/|2016-06-15|09:06:36|2016-06-15|09:06:48|0:00:12|getbootstrap.com|Documents|0|33
practica.docx|2016-06-15|09:06:48|2016-06-15|09:06:54|0:00:06|practica.docx|Documents|0|33
Getting started · Bootstrap - Google Chrome|2016-06-15|09:06:54|2016-06-15|09:08:06|0:01:12|Google Chrome|Applications|0|33
http://getbootstrap.com/getting-started/|2016-06-15|09:06:54|2016-06-15|09:08:06|0:01:12|getbootstrap.com|Documents|0|33
Practica Bootstrap: DESARROLLO DE APLICACIONES WEB - Google Chrome|2016-06-15|09:08:06|2016-06-15|09:08:13|0:00:07|Google Chrome|Applications|0|33
imagenes del sitio|2016-06-15|09:08:13|2016-06-15|09:08:19|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|33
bootstrap|2016-06-15|09:08:19|2016-06-15|09:08:24|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|33
html • - Sublime Text 2 (UNREGISTERED)|2016-06-15|09:08:24|2016-06-15|09:08:32|0:00:08|Sublime Text 2|Applications|1|33
<body> • - Sublime Text 2 (UNREGISTERED)|2016-06-15|09:08:32|2016-06-15|09:08:38|0:00:06|Sublime Text 2|Applications|1|33
Guardar como|2016-06-15|09:08:38|2016-06-15|09:09:04|0:00:26|Sublime Text 2|Applications|1|33
https://www.sidweb.espol.edu.ec/courses/32682/assignments/111740|2016-06-15|09:08:06|2016-06-15|09:08:13|0:00:07|www.sidweb.espol.edu.ec|Documents|0|33
