2||2016-05-24T10:10:49.0000000|2016-05-24T10:11:07.0000000||ManicTime/ComputerUsage
3|ManicTime - STANDARD|2016-05-24T10:10:49.0000000|2016-05-24T10:11:05.0000000|ManicTime|ManicTime/Applications
4|Menú Inicio|2016-05-24T10:11:05.0000000|2016-05-24T10:11:07.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
5|Sistema operativo Microsoft® Windows®|2016-06-02T15:48:03.0000000|2016-06-02T15:48:08.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
6|Servicios|2016-06-02T15:48:08.0000000|2016-06-02T15:48:21.0000000|Servicios|ManicTime/Applications
7|Propiedades de Web Deployment Agent Service (Equipo local)|2016-06-02T15:48:21.0000000|2016-06-02T15:48:26.0000000|Propiedades de Web Deployment Agent Service (Equipo local)|ManicTime/Applications
8|45 segundos restantes|2016-06-02T15:48:26.0000000|2016-06-02T15:48:38.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
9|30 segundos restantes|2016-06-02T15:48:38.0000000|2016-06-02T15:48:46.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
10|Nueva pestaña - Google Chrome|2016-06-02T15:48:46.0000000|2016-06-02T15:48:52.0000000|Google Chrome|ManicTime/Applications
11|windows 7 - Why can't I delete some .exe files? - Super User - Google Chrome|2016-06-02T15:48:52.0000000|2016-06-02T15:49:32.0000000|Google Chrome|ManicTime/Applications
12||2016-06-02T15:48:03.0000000|2016-06-02T16:04:10.0000000||ManicTime/ComputerUsage
13|http://superuser.com/questions/338567/why-cant-i-delete-some-exe-files|2016-06-02T15:48:52.0000000|2016-06-02T15:49:32.0000000|superuser.com|ManicTime/Documents
14|Extracting Files|2016-06-02T15:49:32.0000000|2016-06-02T15:49:37.0000000|Microsoft Visual C++ 2008 Redistributable|ManicTime/Applications
15|Setup|2016-06-02T15:49:37.0000000|2016-06-02T15:49:43.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
16|windows 7 - Why can't I delete some .exe files? - Super User - Google Chrome|2016-06-02T15:49:43.0000000|2016-06-02T15:50:08.0000000|Google Chrome|ManicTime/Applications
17|http://superuser.com/questions/338567/why-cant-i-delete-some-exe-files|2016-06-02T15:49:43.0000000|2016-06-02T15:50:08.0000000|superuser.com|ManicTime/Documents
18|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02T15:50:08.0000000|2016-06-02T15:50:14.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
19|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|2016-06-02T15:50:14.0000000|2016-06-02T15:50:46.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
20|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.60610|2016-06-02T15:50:46.0000000|2016-06-02T15:51:32.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.60610|ManicTime/Applications
21|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02T15:51:32.0000000|2016-06-02T15:51:40.0000000|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|ManicTime/Applications
22|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|2016-06-02T15:51:40.0000000|2016-06-02T15:54:29.0000000|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|ManicTime/Applications
23|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02T15:54:29.0000000|2016-06-02T15:54:40.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
24|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030 Setup|2016-06-02T15:54:40.0000000|2016-06-02T15:54:46.0000000|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|ManicTime/Applications
25|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|2016-06-02T15:54:46.0000000|2016-06-02T15:56:48.0000000|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|ManicTime/Applications
26|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|2016-06-02T15:56:48.0000000|2016-06-02T15:59:01.0000000|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|ManicTime/Applications
27|Installers|2016-06-02T15:59:01.0000000|2016-06-02T15:59:12.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
28|Setup - Wampserver64|2016-06-02T15:59:12.0000000|2016-06-02T16:00:48.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
29|Setup|2016-06-02T16:00:48.0000000|2016-06-02T16:01:32.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
30|Python 3.5.1 (64-bit) Setup|2016-06-02T16:01:32.0000000|2016-06-02T16:01:44.0000000|Python 3.5.1 (64-bit)|ManicTime/Applications
31|Python 3.5.1 (64-bit)|2016-06-02T16:01:44.0000000|2016-06-02T16:03:07.0000000|Python 3.5.1 (64-bit)|ManicTime/Applications
32|Python 3.5.1 (64-bit) Setup|2016-06-02T16:03:07.0000000|2016-06-02T16:03:13.0000000|Python 3.5.1 (64-bit)|ManicTime/Applications
33|Installers|2016-06-02T16:03:13.0000000|2016-06-02T16:03:26.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
34|Propiedades: wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|2016-06-02T16:03:26.0000000|2016-06-02T16:03:31.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
35|Create new file|2016-06-02T16:03:31.0000000|2016-06-02T16:03:39.0000000|Notepad++|ManicTime/Applications
36|C:\Users\estudiante.2016\Desktop\Installers\wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4.exe|2016-06-02T16:03:39.0000000|2016-06-02T16:03:44.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
37|Eliminar carpeta|2016-06-02T16:03:44.0000000|2016-06-02T16:03:50.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
38|Acceso denegado a la carpeta|2016-06-02T16:03:50.0000000|2016-06-02T16:03:56.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
39|Acceso denegado a la carpeta|2016-06-02T16:03:56.0000000|2016-06-02T16:04:04.0000000|COM Surrogate|ManicTime/Applications
40|Menú Inicio|2016-06-02T16:04:04.0000000|2016-06-02T16:04:09.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
41|Sistema operativo Microsoft® Windows®|2016-06-02T16:04:09.0000000|2016-06-02T16:04:10.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
42|Program Manager|2016-06-15T09:01:25.0000000|2016-06-15T09:01:34.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
43|Chrome - Google Chrome|2016-06-15T09:01:34.0000000|2016-06-15T09:01:39.0000000|Google Chrome|ManicTime/Applications
44|sidweb - Buscar con Google - Google Chrome|2016-06-15T09:01:39.0000000|2016-06-15T09:01:46.0000000|Google Chrome|ManicTime/Applications
45|SIDWeb::Sistema Interactivo de Desarrollo para el Web - Google Chrome|2016-06-15T09:01:46.0000000|2016-06-15T09:01:52.0000000|Google Chrome|ManicTime/Applications
46|sidweb - Buscar con Google - Google Chrome|2016-06-15T09:01:52.0000000|2016-06-15T09:01:57.0000000|Google Chrome|ManicTime/Applications
47|ESPOL | Servicio de Autenticación - Google Chrome|2016-06-15T09:01:57.0000000|2016-06-15T09:02:16.0000000|Google Chrome|ManicTime/Applications
48|Actividad reciente - Google Chrome|2016-06-15T09:02:16.0000000|2016-06-15T09:02:22.0000000|Google Chrome|ManicTime/Applications
49|Practica Bootstrap: DESARROLLO DE APLICACIONES WEB - Google Chrome|2016-06-15T09:02:22.0000000|2016-06-15T09:02:41.0000000|Google Chrome|ManicTime/Applications
50||2016-06-15T09:01:25.0000000|2016-06-15T11:32:49.0000000||ManicTime/ComputerUsage
51|chrome://chrome-signin/?access_point=0&reason=0|2016-06-15T09:01:34.0000000|2016-06-15T09:01:39.0000000|chrome-signin|ManicTime/Documents
52|https://www.google.com.ec/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=sidweb|2016-06-15T09:01:39.0000000|2016-06-15T09:01:46.0000000|www.google.com.ec|ManicTime/Documents
53|https://www.sidweb.espol.edu.ec/login?sidweb_login=1|2016-06-15T09:01:46.0000000|2016-06-15T09:01:52.0000000|www.sidweb.espol.edu.ec|ManicTime/Documents
54|https://www.google.com.ec/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=sidweb|2016-06-15T09:01:52.0000000|2016-06-15T09:01:57.0000000|www.google.com.ec|ManicTime/Documents
55|https://auth.espol.edu.ec/login?service=https:%2F%2Fwww.sidweb.espol.edu.ec%2Flogin|2016-06-15T09:01:57.0000000|2016-06-15T09:02:16.0000000|auth.espol.edu.ec|ManicTime/Documents
56|https://www.sidweb.espol.edu.ec/|2016-06-15T09:02:16.0000000|2016-06-15T09:02:22.0000000|www.sidweb.espol.edu.ec|ManicTime/Documents
57|https://www.sidweb.espol.edu.ec/courses/32682/assignments/111740|2016-06-15T09:02:22.0000000|2016-06-15T09:02:41.0000000|www.sidweb.espol.edu.ec|ManicTime/Documents
58|Descargas|2016-06-15T09:02:41.0000000|2016-06-15T09:02:49.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
59|bootstrap|2016-06-15T09:02:49.0000000|2016-06-15T09:03:29.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
60|Lo primero es lo primero.|2016-06-15T09:03:29.0000000|2016-06-15T09:04:02.0000000|Microsoft Word|ManicTime/Applications
