1|Espere mientras se abre la aplicación|2016-05-24T10:08:11.0000000|2016-05-24T10:08:23.0000000|ManicTime|ManicTime/Applications
2|Program Manager|2016-05-24T10:08:23.0000000|2016-05-24T10:08:28.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
3||2016-05-24T10:08:11.0000000|2016-05-24T10:08:47.0000000||ManicTime/ComputerUsage
4|Licencia|2016-05-24T10:08:28.0000000|2016-05-24T10:08:34.0000000|ManicTime|ManicTime/Applications
5|ManicTime - STANDARD|2016-05-24T10:08:34.0000000|2016-05-24T10:08:45.0000000|ManicTime|ManicTime/Applications
6|Menú Inicio|2016-05-24T10:08:45.0000000|2016-05-24T10:08:47.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
7|Copiar 1 elemento (186 MB)|2016-06-03T21:21:58.0000000|2016-06-03T21:22:32.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
8|Copiar 9 elementos (249 MB)|2016-06-03T21:22:32.0000000|2016-06-03T21:22:38.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
9|Copiar archivo|2016-06-03T21:22:38.0000000|2016-06-03T21:23:57.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
10||2016-06-03T21:21:58.0000000|2016-06-03T21:27:05.0000000||ManicTime/ComputerUsage
11|Copiar 9 elementos (249 MB)|2016-06-03T21:23:57.0000000|2016-06-03T21:24:24.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
12|13 horas restantes|2016-06-03T21:24:24.0000000|2016-06-03T21:27:05.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
13||2016-06-03T21:27:05.0000000|2016-06-03T21:31:07.0000000||ManicTime/ComputerUsage
14|13 horas restantes|2016-06-03T21:31:07.0000000|2016-06-03T21:31:14.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
15|D en DESKTOP-LS252FC|2016-06-03T21:31:14.0000000|2016-06-03T21:31:20.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
16|Equipo|2016-06-03T21:31:20.0000000|2016-06-03T21:31:26.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
17|Installers|2016-06-03T21:31:26.0000000|2016-06-03T21:31:48.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
18|VMware Workstation|2016-06-03T21:31:48.0000000|2016-06-03T21:31:50.0000000|VMware Workstation|ManicTime/Applications
19||2016-06-03T21:31:07.0000000|2016-06-03T21:31:50.0000000||ManicTime/ComputerUsage
20|Program Manager|2016-06-03T21:32:27.0000000|2016-06-03T21:32:59.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
21|Menú Inicio|2016-06-03T21:32:59.0000000|2016-06-03T21:33:04.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
22|Installers|2016-06-03T21:33:04.0000000|2016-06-03T21:33:27.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
23||2016-06-03T21:32:27.0000000|2016-06-03T21:42:13.0000000||ManicTime/ComputerUsage
24|Installers (No responde)|2016-06-03T21:33:27.0000000|2016-06-03T21:33:32.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
25|Copiar |2016-06-03T21:33:32.0000000|2016-06-03T21:33:39.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
26|Copiar 1 elemento (4,73 MB)|2016-06-03T21:33:39.0000000|2016-06-03T21:33:46.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
27|60 segundos restantes|2016-06-03T21:33:46.0000000|2016-06-03T21:34:01.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
28|45 segundos restantes|2016-06-03T21:34:01.0000000|2016-06-03T21:34:16.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
29|25 segundos restantes|2016-06-03T21:34:16.0000000|2016-06-03T21:34:22.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
30|20 segundos restantes|2016-06-03T21:34:22.0000000|2016-06-03T21:34:29.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
31|10 segundos restantes|2016-06-03T21:34:29.0000000|2016-06-03T21:34:36.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
32|Installers|2016-06-03T21:34:36.0000000|2016-06-03T21:35:23.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
33|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-03T21:35:23.0000000|2016-06-03T21:36:22.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
34|Sistema operativo Microsoft® Windows®|2016-06-03T21:36:22.0000000|2016-06-03T21:36:29.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
35|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-03T21:36:29.0000000|2016-06-03T21:37:38.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
36|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-03T21:37:38.0000000|2016-06-03T21:37:44.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
37|Installers|2016-06-03T21:37:44.0000000|2016-06-03T21:38:47.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
38|Installers (No responde)|2016-06-03T21:38:47.0000000|2016-06-03T21:39:01.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
39|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-03T21:39:01.0000000|2016-06-03T21:40:32.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
40|Installers|2016-06-03T21:40:32.0000000|2016-06-03T21:42:09.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
41|Menú Inicio|2016-06-03T21:42:09.0000000|2016-06-03T21:42:13.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
42|ESET Endpoint Security|2016-06-03T21:43:14.0000000|2016-06-03T21:43:19.0000000|ESET Endpoint Security|ManicTime/Applications
43|D en DESKTOP-LS252FC|2016-06-03T21:43:19.0000000|2016-06-03T21:43:25.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
44|Installers|2016-06-03T21:43:25.0000000|2016-06-03T21:43:45.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
45|Copiar 1 elemento (6,86 MB)|2016-06-03T21:43:45.0000000|2016-06-03T21:43:56.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
46|60 segundos restantes|2016-06-03T21:43:56.0000000|2016-06-03T21:44:38.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
47||2016-06-03T21:43:14.0000000|2016-06-03T22:05:34.0000000||ManicTime/ComputerUsage
48|45 segundos restantes|2016-06-03T21:44:38.0000000|2016-06-03T21:44:52.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
49|25 segundos restantes|2016-06-03T21:44:52.0000000|2016-06-03T21:44:59.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
