Espere mientras se abre la aplicación|2016-05-24|09:35:57|2016-05-24|09:36:08|0:00:11|ManicTime|Applications|0|36
ManicTime|2016-05-24|09:36:08|2016-05-24|09:36:13|0:00:05|ManicTime|Applications|0|36
ManicTime|2016-05-24|09:36:13|2016-05-24|09:36:19|0:00:06|ManicTime|Applications|0|36
Configuración|2016-05-24|09:36:19|2016-05-24|09:36:24|0:00:05|ManicTime|Applications|0|36
Menú Inicio|2016-05-24|09:36:24|2016-05-24|09:36:28|0:00:04|Sistema operativo Microsoft® Windows®|Applications|0|36
Sistema operativo Microsoft® Windows®|2016-06-02|15:20:45|2016-06-02|15:20:56|0:00:11|Sistema operativo Microsoft® Windows®|Applications|0|36
Servicios|2016-06-02|15:20:56|2016-06-02|15:21:10|0:00:14|Servicios|Applications|0|36
Propiedades de Web Deployment Agent Service (Equipo local)|2016-06-02|15:21:10|2016-06-02|15:21:17|0:00:07|Propiedades de Web Deployment Agent Service (Equipo local)|Applications|0|36
Installers|2016-06-02|15:21:17|2016-06-02|15:21:29|0:00:12|Sistema operativo Microsoft® Windows®|Applications|0|36
Setup|2016-06-02|15:21:29|2016-06-02|15:21:37|0:00:08|Microsoft® Visual Studio® 2008|Applications|0|36
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030 Setup|2016-06-02|15:21:37|2016-06-02|15:21:44|0:00:07|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Applications|0|36
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|2016-06-02|15:21:44|2016-06-02|15:22:15|0:00:31|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Applications|0|36
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.60610|2016-06-02|15:22:15|2016-06-02|15:22:23|0:00:08|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.60610|Applications|0|36
Installers|2016-06-02|15:22:23|2016-06-02|15:22:28|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|36
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030 Setup|2016-06-02|15:22:28|2016-06-02|15:22:51|0:00:23|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Applications|0|36
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501 Setup|2016-06-02|15:22:51|2016-06-02|15:22:56|0:00:05|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Applications|0|36
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|2016-06-02|15:22:56|2016-06-02|15:25:17|0:02:21|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Applications|0|36
Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02|15:25:17|2016-06-02|15:25:30|0:00:13|Microsoft® Visual Studio® 2008|Applications|0|36
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02|15:25:30|2016-06-02|15:25:35|0:00:05|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Applications|0|36
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|2016-06-02|15:25:35|2016-06-02|15:26:30|0:00:55|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Applications|0|36
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02|15:26:30|2016-06-02|15:26:35|0:00:05|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Applications|0|36
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|2016-06-02|15:26:35|2016-06-02|15:28:15|0:01:40|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Applications|0|36
Installers|2016-06-02|15:28:15|2016-06-02|15:28:26|0:00:11|Sistema operativo Microsoft® Windows®|Applications|0|36
Setup - Wampserver64|2016-06-02|15:28:26|2016-06-02|15:30:25|0:01:59|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|Applications|1|36
Installers|2016-06-02|15:30:25|2016-06-02|15:30:41|0:00:16|Sistema operativo Microsoft® Windows®|Applications|0|36
Python 3.5.1 (64-bit) Setup|2016-06-02|15:30:41|2016-06-02|15:30:46|0:00:05|Python 3.5.1 (64-bit)|Applications|1|36
Python 3.5.1 (64-bit)|2016-06-02|15:30:46|2016-06-02|15:30:51|0:00:05|Python 3.5.1 (64-bit)|Applications|1|36
Installers|2016-06-02|15:30:51|2016-06-02|15:30:57|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|36
Python 3.5.1 (64-bit) Setup|2016-06-02|15:30:57|2016-06-02|15:33:01|0:02:04|Python 3.5.1 (64-bit)|Applications|1|36
Eliminar carpeta|2016-06-02|15:33:01|2016-06-02|15:33:06|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|36
Sistema operativo Microsoft® Windows®|2016-06-02|15:33:06|2016-06-02|15:33:09|0:00:03|Sistema operativo Microsoft® Windows®|Applications|0|36
Program Manager|2016-06-15|09:02:11|2016-06-15|09:05:05|0:02:54|Sistema operativo Microsoft® Windows®|Applications|0|36
Chrome - Google Chrome|2016-06-15|09:05:05|2016-06-15|09:05:17|0:00:12|Google Chrome|Applications|0|36
chrome://chrome-signin/?access_point=0&reason=0|2016-06-15|09:05:05|2016-06-15|09:05:17|0:00:12|chrome-signin|Documents|0|36
Inicio|2016-06-15|09:05:24|2016-06-15|09:05:55|0:00:31|Sistema operativo Microsoft® Windows®|Applications|0|36
http://www.espol.edu.ec/|2016-06-15|09:05:17|2016-06-15|09:05:24|0:00:07|www.espol.edu.ec|Documents|0|36
https://auth.espol.edu.ec/login?service=https:%2F%2Fwww.sidweb.espol.edu.ec%2Flogin|2016-06-15|09:05:55|2016-06-15|09:06:13|0:00:18|auth.espol.edu.ec|Documents|0|36
Actividad reciente - Google Chrome|2016-06-15|09:06:13|2016-06-15|09:06:27|0:00:14|Google Chrome|Applications|0|36
Practica Bootstrap: DESARROLLO DE APLICACIONES WEB - Google Chrome|2016-06-15|09:06:27|2016-06-15|09:06:34|0:00:07|Google Chrome|Applications|0|36
Inicio|2016-06-15|09:06:34|2016-06-15|09:06:49|0:00:15|Sistema operativo Microsoft® Windows®|Applications|0|36
Practica Bootstrap: DESARROLLO DE APLICACIONES WEB - Google Chrome|2016-06-15|09:06:49|2016-06-15|09:07:10|0:00:21|Google Chrome|Applications|0|36
https://www.sidweb.espol.edu.ec/|2016-06-15|09:06:13|2016-06-15|09:06:27|0:00:14|www.sidweb.espol.edu.ec|Documents|0|36
https://www.sidweb.espol.edu.ec/courses/32682/assignments/111740|2016-06-15|09:06:27|2016-06-15|09:06:34|0:00:07|www.sidweb.espol.edu.ec|Documents|0|36
https://www.sidweb.espol.edu.ec/courses/32682/assignments/111740|2016-06-15|09:06:49|2016-06-15|09:07:10|0:00:21|www.sidweb.espol.edu.ec|Documents|0|36
Program Manager|2016-06-15|09:07:10|2016-06-15|09:07:19|0:00:09|Sistema operativo Microsoft® Windows®|Applications|0|36
