1461|Program Manager|2017-02-13T19:08:06.0000000|2017-02-13T19:09:40.0000000|Windows Explorer|ManicTime/Applications
1462||2017-02-13T19:08:06.0000000|2017-02-13T19:42:39.0000000||ManicTime/ComputerUsage
1463|Inicio.cmd - Notepad|2017-02-13T19:09:40.0000000|2017-02-13T19:09:50.0000000|Notepad|ManicTime/Applications
1464|Program Manager|2017-02-13T19:09:50.0000000|2017-02-13T19:10:19.0000000|Windows Explorer|ManicTime/Applications
1465|Inicio.cmd|2017-02-13T19:09:40.0000000|2017-02-13T19:09:50.0000000|Inicio.cmd|ManicTime/Documents
1466|Start menu|2017-02-13T19:10:19.0000000|2017-02-13T19:10:26.0000000|Windows Explorer|ManicTime/Applications
1467|C:\Windows\system32\cmd.exe|2017-02-13T19:10:26.0000000|2017-02-13T19:10:58.0000000|Windows Command Processor|ManicTime/Applications
1468|Program Manager|2017-02-13T19:10:58.0000000|2017-02-13T19:11:25.0000000|Windows Explorer|ManicTime/Applications
1469|C:\Windows\system32\cmd.exe|2017-02-13T19:11:25.0000000|2017-02-13T19:11:34.0000000|Windows Command Processor|ManicTime/Applications
1470|Program Manager|2017-02-13T19:11:34.0000000|2017-02-13T19:11:40.0000000|Windows Explorer|ManicTime/Applications
1471|Inicio.cmd - Notepad|2017-02-13T19:11:40.0000000|2017-02-13T19:11:45.0000000|Notepad|ManicTime/Applications
1472|Program Manager|2017-02-13T19:11:45.0000000|2017-02-13T19:13:31.0000000|Windows Explorer|ManicTime/Applications
1473|Inicio.cmd|2017-02-13T19:11:40.0000000|2017-02-13T19:11:45.0000000|Inicio.cmd|ManicTime/Documents
1474|Sin título - Google Chrome|2017-02-13T19:13:31.0000000|2017-02-13T19:13:46.0000000|Google Chrome|ManicTime/Applications
1475|Sin título - Google Chrome|2017-02-13T19:13:46.0000000|2017-02-13T19:13:53.0000000|Google Chrome|ManicTime/Applications
1476|chrome://chrome-signin/?access_point=0&reason=0 - Google Chrome|2017-02-13T19:13:53.0000000|2017-02-13T19:14:04.0000000|Google Chrome|ManicTime/Applications
1477|Chrome - Google Chrome|2017-02-13T19:14:04.0000000|2017-02-13T19:14:25.0000000|Google Chrome|ManicTime/Applications
1478|chrome://chrome-signin/?access_point=0&reason=0|2017-02-13T19:13:46.0000000|2017-02-13T19:13:53.0000000|chrome-signin|ManicTime/Documents
1479|chrome://chrome-signin/?access_point=0&reason=0|2017-02-13T19:13:53.0000000|2017-02-13T19:14:04.0000000|chrome-signin|ManicTime/Documents
1480|chrome://chrome-signin/?access_point=0&reason=0|2017-02-13T19:14:04.0000000|2017-02-13T19:14:25.0000000|chrome-signin|ManicTime/Documents
1481|Chrome - Google Chrome|2017-02-13T19:14:25.0000000|2017-02-13T19:14:33.0000000|Google Chrome|ManicTime/Applications
1482|Chrome - Google Chrome|2017-02-13T19:14:33.0000000|2017-02-13T19:14:39.0000000|Google Chrome|ManicTime/Applications
1483|Chrome - Google Chrome|2017-02-13T19:14:39.0000000|2017-02-13T19:15:02.0000000|Google Chrome|ManicTime/Applications
1484|GitHub - LeoEras/FORMS - Google Chrome|2017-02-13T19:15:02.0000000|2017-02-13T19:19:55.0000000|Google Chrome|ManicTime/Applications
1485|https://g/|2017-02-13T19:14:25.0000000|2017-02-13T19:14:33.0000000|g|ManicTime/Documents
1486|https://github.com/LeoEras|2017-02-13T19:14:33.0000000|2017-02-13T19:14:39.0000000|github.com|ManicTime/Documents
1487|https://github.com/LeoEras/FORMS|2017-02-13T19:14:39.0000000|2017-02-13T19:15:02.0000000|github.com|ManicTime/Documents
1488|https://github.com/LeoEras/FORMS|2017-02-13T19:15:02.0000000|2017-02-13T19:19:55.0000000|github.com|ManicTime/Documents
1489|GitHub - LeoEras/FORMS - Google Chrome|2017-02-13T19:19:55.0000000|2017-02-13T19:20:02.0000000|Google Chrome|ManicTime/Applications
1490|GitHub - LeoEras/FORMS - Google Chrome|2017-02-13T19:20:02.0000000|2017-02-13T19:28:15.0000000|Google Chrome|ManicTime/Applications
1491|https://github.com/LeoEras/FORMS|2017-02-13T19:20:02.0000000|2017-02-13T19:28:15.0000000|github.com|ManicTime/Documents
1493|Downloads|2017-02-13T19:28:15.0000000|2017-02-13T19:33:36.0000000|Windows Explorer|ManicTime/Applications
1494|Desktop|2017-02-13T19:33:36.0000000|2017-02-13T19:34:03.0000000|Windows Explorer|ManicTime/Applications
1495|Extract Compressed (Zipped) Folders|2017-02-13T19:34:03.0000000|2017-02-13T19:34:12.0000000|Windows Explorer|ManicTime/Applications
1496|Copying 13 items (24,3 KB)|2017-02-13T19:34:12.0000000|2017-02-13T19:34:26.0000000|Windows Explorer|ManicTime/Applications
1497|20 Seconds remaining|2017-02-13T19:34:26.0000000|2017-02-13T19:34:31.0000000|Windows Explorer|ManicTime/Applications
1498|FORMS|2017-02-13T19:34:31.0000000|2017-02-13T19:36:58.0000000|Windows Explorer|ManicTime/Applications
1499|Reserved Battery Level|2017-02-13T19:36:58.0000000|2017-02-13T19:40:46.0000000|Windows Explorer|ManicTime/Applications
1500|FORMS|2017-02-13T19:40:46.0000000|2017-02-13T19:42:38.0000000|Windows Explorer|ManicTime/Applications
1501|GitHub - LeoEras/FORMS - Google Chrome|2017-02-13T19:42:38.0000000|2017-02-13T19:42:39.0000000|Google Chrome|ManicTime/Applications
1502|Inicio.cmd - Notepad|2017-02-21T10:36:33.0000000|2017-02-21T10:36:52.0000000|Notepad|ManicTime/Applications
1503|Program Manager|2017-02-21T10:36:52.0000000|2017-02-21T10:36:58.0000000|Windows Explorer|ManicTime/Applications
1504|C:\Windows\system32\cmd.exe|2017-02-21T10:36:58.0000000|2017-02-21T10:37:09.0000000|Windows Command Processor|ManicTime/Applications
1505|Program Manager|2017-02-21T10:37:09.0000000|2017-02-21T10:38:45.0000000|Windows Explorer|ManicTime/Applications
1506||2017-02-21T10:36:32.0000000|2017-02-21T10:48:05.0000000||ManicTime/ComputerUsage
1507|Inicio.cmd|2017-02-21T10:36:33.0000000|2017-02-21T10:36:52.0000000|Inicio.cmd|ManicTime/Documents
1508|C:\Windows\system32\cmd.exe|2017-02-21T10:38:45.0000000|2017-02-21T10:39:21.0000000|Windows Command Processor|ManicTime/Applications
1509|C:\Windows\system32\cmd.exe - runas /user:administrator cmd|2017-02-21T10:39:21.0000000|2017-02-21T10:39:28.0000000|Windows Command Processor|ManicTime/Applications
1510|C:\Windows\system32\cmd.exe|2017-02-21T10:39:28.0000000|2017-02-21T10:40:59.0000000|Windows Command Processor|ManicTime/Applications
1511|Windows Explorer|2017-02-21T10:40:59.0000000|2017-02-21T10:41:08.0000000|Windows Explorer|ManicTime/Applications
1512|Program Manager|2017-02-21T10:41:08.0000000|2017-02-21T10:41:30.0000000|Windows Explorer|ManicTime/Applications
1513|Start menu|2017-02-21T10:41:30.0000000|2017-02-21T10:41:38.0000000|Windows Explorer|ManicTime/Applications
1514|Windows Explorer|2017-02-21T10:41:38.0000000|2017-02-21T10:41:47.0000000|Windows Explorer|ManicTime/Applications
1515|Task Scheduler|2017-02-21T10:41:47.0000000|2017-02-21T10:42:53.0000000|Task Scheduler|ManicTime/Applications
1516|Open|2017-02-21T10:42:53.0000000|2017-02-21T10:43:21.0000000|Open|ManicTime/Applications
1517|Create Task|2017-02-21T10:43:21.0000000|2017-02-21T10:43:35.0000000|Create Task|ManicTime/Applications
1518|Open|2017-02-21T10:43:35.0000000|2017-02-21T10:43:53.0000000|Open|ManicTime/Applications
1519|Create Task|2017-02-21T10:43:53.0000000|2017-02-21T10:43:59.0000000|Create Task|ManicTime/Applications
1520|Task Scheduler|2017-02-21T10:43:59.0000000|2017-02-21T10:44:26.0000000|Task Scheduler|ManicTime/Applications
1521|Open|2017-02-21T10:44:26.0000000|2017-02-21T10:44:33.0000000|Open|ManicTime/Applications
1523|Create Task|2017-02-21T10:44:33.0000000|2017-02-21T10:44:39.0000000|Create Task|ManicTime/Applications
1524|Task Scheduler|2017-02-21T10:44:39.0000000|2017-02-21T10:45:33.0000000|Task Scheduler|ManicTime/Applications
1525|All Running Tasks|2017-02-21T10:45:33.0000000|2017-02-21T10:45:50.0000000|All Running Tasks|ManicTime/Applications
1526|Task Scheduler|2017-02-21T10:45:50.0000000|2017-02-21T10:48:05.0000000|Task Scheduler|ManicTime/Applications
1527||2017-02-21T10:48:05.0000000|2017-02-21T11:03:41.0000000||ManicTime/ComputerUsage
1528|Task Scheduler|2017-02-21T11:03:41.0000000|2017-02-21T11:04:20.0000000|Task Scheduler|ManicTime/Applications
1529|Start menu|2017-02-21T11:04:20.0000000|2017-02-21T11:04:33.0000000|Windows Explorer|ManicTime/Applications
1530|Windows Explorer|2017-02-21T11:04:33.0000000|2017-02-21T11:04:34.0000000|Windows Explorer|ManicTime/Applications
1531||2017-02-21T11:03:41.0000000|2017-02-21T11:04:34.0000000||ManicTime/ComputerUsage
1532|ejecutar cmd como administrador - Buscar con Google - Google Chrome|2017-02-21T11:08:59.0000000|2017-02-21T11:09:04.0000000|Google Chrome|ManicTime/Applications
1533|espol - Buscar con Google - Google Chrome|2017-02-21T11:09:04.0000000|2017-02-21T11:09:13.0000000|Google Chrome|ManicTime/Applications
1534|ESPOL | "Impulsando la Sociedad del Conocimiento" - Google Chrome|2017-02-21T11:09:13.0000000|2017-02-21T11:14:45.0000000|Google Chrome|ManicTime/Applications
1535||2017-02-21T11:08:56.0000000|2017-02-21T12:41:09.0000000||ManicTime/ComputerUsage
1536|https://www.google.com.ec/search?q=ejecutar+cmd+como+administrador&oq=ejecutar+cmd+como+administrador&aqs=chrome..69i57j0l5.4473j0j7&sourceid=chrome&ie=UTF-8|2017-02-21T11:08:59.0000000|2017-02-21T11:09:04.0000000|www.google.com.ec|ManicTime/Documents
1537|https://www.google.com.ec/search?q=espol&oq=espol&aqs=chrome..69i57j69i59.810j0j7&sourceid=chrome&ie=UTF-8|2017-02-21T11:09:04.0000000|2017-02-21T11:09:13.0000000|www.google.com.ec|ManicTime/Documents
1538|http://www.espol.edu.ec/|2017-02-21T11:09:13.0000000|2017-02-21T11:14:45.0000000|www.espol.edu.ec|ManicTime/Documents
1539|ejecutar cmd como administrador - Buscar con Google - Google Chrome|2017-02-21T11:14:45.0000000|2017-02-21T11:15:10.0000000|Google Chrome|ManicTime/Applications
1540|https://www.google.com.ec/search?q=ejecutar+cmd+como+administrador&oq=ejecutar+cmd+como+administrador&aqs=chrome..69i57j0l5.4473j0j7&sourceid=chrome&ie=UTF-8|2017-02-21T11:14:45.0000000|2017-02-21T11:15:10.0000000|www.google.com.ec|ManicTime/Documents
1541|ESPOL | Servicio de Autenticación - Google Chrome|2017-02-21T11:15:10.0000000|2017-02-21T11:15:18.0000000|Google Chrome|ManicTime/Applications
1542|Mario Chilo IT Security Professional: CMD como Privilegios de Administrador en Windows Vista/7 - Google Chrome|2017-02-21T11:15:18.0000000|2017-02-21T11:15:29.0000000|Google Chrome|ManicTime/Applications
1543|Start menu|2017-02-21T11:15:29.0000000|2017-02-21T11:15:50.0000000|Windows Explorer|ManicTime/Applications
1544|Windows Explorer|2017-02-21T11:15:50.0000000|2017-02-21T11:15:58.0000000|Windows Explorer|ManicTime/Applications
1545|Administrator: C:\Windows\system32\cmd.exe|2017-02-21T11:15:58.0000000|2017-02-21T11:16:05.0000000|Windows Command Processor|ManicTime/Applications
1546|https://auth.espol.edu.ec/login?service=https:%2F%2Fwww.sidweb.espol.edu.ec%2Flogin|2017-02-21T11:15:10.0000000|2017-02-21T11:15:18.0000000|auth.espol.edu.ec|ManicTime/Documents
1547|http://mariochilo.blogspot.com/2010/01/cmd-como-privilegios-de-administrador.html|2017-02-21T11:15:18.0000000|2017-02-21T11:15:29.0000000|mariochilo.blogspot.com|ManicTime/Documents
1548|Mario Chilo IT Security Professional: CMD como Privilegios de Administrador en Windows Vista/7 - Google Chrome|2017-02-21T11:16:05.0000000|2017-02-21T11:16:26.0000000|Google Chrome|ManicTime/Applications
1549|Actividad reciente - Google Chrome|2017-02-21T11:16:26.0000000|2017-02-21T11:16:32.0000000|Google Chrome|ManicTime/Applications
1550|DESARROLLO DE APLICACIONES WEB - Google Chrome|2017-02-21T11:16:32.0000000|2017-02-21T11:16:44.0000000|Google Chrome|ManicTime/Applications
1551|Nueva pestaña - Google Chrome|2017-02-21T11:16:44.0000000|2017-02-21T11:17:08.0000000|Google Chrome|ManicTime/Applications
1552|http://mariochilo.blogspot.com/2010/01/cmd-como-privilegios-de-administrador.html|2017-02-21T11:16:05.0000000|2017-02-21T11:16:26.0000000|mariochilo.blogspot.com|ManicTime/Documents
1553|https://www.sidweb.espol.edu.ec/|2017-02-21T11:16:26.0000000|2017-02-21T11:16:32.0000000|www.sidweb.espol.edu.ec|ManicTime/Documents
1554|https://www.sidweb.espol.edu.ec/courses/37728|2017-02-21T11:16:32.0000000|2017-02-21T11:16:44.0000000|www.sidweb.espol.edu.ec|ManicTime/Documents
1555|DESARROLLO DE APLICACIONES WEB - Google Chrome|2017-02-21T11:17:08.0000000|2017-02-21T11:17:22.0000000|Google Chrome|ManicTime/Applications
1556|Anuncios: DESARROLLO DE APLICACIONES WEB - Google Chrome|2017-02-21T11:17:22.0000000|2017-02-21T11:17:35.0000000|Google Chrome|ManicTime/Applications
1557|Administrator: C:\Windows\system32\cmd.exe|2017-02-21T11:17:35.0000000|2017-02-21T11:17:47.0000000|Windows Command Processor|ManicTime/Applications
1558|Anuncios: DESARROLLO DE APLICACIONES WEB - Google Chrome|2017-02-21T11:17:47.0000000|2017-02-21T11:18:11.0000000|Google Chrome|ManicTime/Applications
1559|https://www.sidweb.espol.edu.ec/courses/37728|2017-02-21T11:17:08.0000000|2017-02-21T11:17:22.0000000|www.sidweb.espol.edu.ec|ManicTime/Documents
1560|https://www.sidweb.espol.edu.ec/courses/37728/announcements|2017-02-21T11:17:22.0000000|2017-02-21T11:17:35.0000000|www.sidweb.espol.edu.ec|ManicTime/Documents
1561|https://www.sidweb.espol.edu.ec/courses/37728/announcements|2017-02-21T11:17:47.0000000|2017-02-21T11:18:11.0000000|www.sidweb.espol.edu.ec|ManicTime/Documents
1562|Start menu|2017-02-21T11:18:11.0000000|2017-02-21T11:18:24.0000000|Windows Explorer|ManicTime/Applications
1563|Mario Chilo IT Security Professional: CMD como Privilegios de Administrador en Windows Vista/7 - Google Chrome|2017-02-21T11:18:24.0000000|2017-02-21T11:18:29.0000000|Google Chrome|ManicTime/Applications
1564|Start menu|2017-02-21T11:18:29.0000000|2017-02-21T11:18:44.0000000|Windows Explorer|ManicTime/Applications
1565|Command Prompt|2017-02-21T11:18:44.0000000|2017-02-21T11:18:53.0000000|Windows Command Processor|ManicTime/Applications
1566|Start menu|2017-02-21T11:18:53.0000000|2017-02-21T11:19:24.0000000|Windows Explorer|ManicTime/Applications
1567|http://mariochilo.blogspot.com/2010/01/cmd-como-privilegios-de-administrador.html|2017-02-21T11:18:24.0000000|2017-02-21T11:18:29.0000000|mariochilo.blogspot.com|ManicTime/Documents
1568|Administrator: Command Prompt|2017-02-21T11:19:24.0000000|2017-02-21T11:19:36.0000000|Windows Command Processor|ManicTime/Applications
1569|Mario Chilo IT Security Professional: CMD como Privilegios de Administrador en Windows Vista/7 - Google Chrome|2017-02-21T11:19:36.0000000|2017-02-21T11:19:54.0000000|Google Chrome|ManicTime/Applications
1570|Program Manager|2017-02-21T11:19:54.0000000|2017-02-21T11:20:00.0000000|Windows Explorer|ManicTime/Applications
1571|Inicio.cmd - Notepad|2017-02-21T11:20:00.0000000|2017-02-21T11:20:20.0000000|Notepad|ManicTime/Applications
1572|http://mariochilo.blogspot.com/2010/01/cmd-como-privilegios-de-administrador.html|2017-02-21T11:19:36.0000000|2017-02-21T11:19:54.0000000|mariochilo.blogspot.com|ManicTime/Documents
1573|Inicio.cmd|2017-02-21T11:20:00.0000000|2017-02-21T11:20:20.0000000|Inicio.cmd|ManicTime/Documents
1574|Program Manager|2017-02-21T11:20:20.0000000|2017-02-21T11:21:15.0000000|Windows Explorer|ManicTime/Applications
1575|Mario Chilo IT Security Professional: CMD como Privilegios de Administrador en Windows Vista/7 - Google Chrome|2017-02-21T11:21:15.0000000|2017-02-21T11:21:30.0000000|Google Chrome|ManicTime/Applications
1576|Program Manager|2017-02-21T11:21:30.0000000|2017-02-21T11:21:55.0000000|Windows Explorer|ManicTime/Applications
1577|Start menu|2017-02-21T11:21:55.0000000|2017-02-21T11:22:06.0000000|Windows Explorer|ManicTime/Applications
1578|http://mariochilo.blogspot.com/2010/01/cmd-como-privilegios-de-administrador.html|2017-02-21T11:21:15.0000000|2017-02-21T11:21:30.0000000|mariochilo.blogspot.com|ManicTime/Documents
1579|Administrator: C:\Windows\system32\cmd.exe|2017-02-21T11:22:06.0000000|2017-02-21T11:22:15.0000000|Windows Command Processor|ManicTime/Applications
1580|Windows Explorer|2017-02-21T11:22:15.0000000|2017-02-21T11:22:25.0000000|Windows Explorer|ManicTime/Applications
1581|Nueva pestaña - Google Chrome|2017-02-21T11:22:25.0000000|2017-02-21T11:22:30.0000000|Google Chrome|ManicTime/Applications
1582|Facebook - Inicia sesión o regístrate - Google Chrome|2017-02-21T11:22:30.0000000|2017-02-21T11:22:54.0000000|Google Chrome|ManicTime/Applications
1583|Como ejecutar una linea de comando por cmd como administrador local - Google Chrome|2017-02-21T11:22:54.0000000|2017-02-21T11:23:02.0000000|Google Chrome|ManicTime/Applications
1584|(5) Facebook - Google Chrome|2017-02-21T11:23:02.0000000|2017-02-21T11:23:13.0000000|Google Chrome|ManicTime/Applications
1585|https://es-la.facebook.com/|2017-02-21T11:22:30.0000000|2017-02-21T11:22:54.0000000|es-la.facebook.com|ManicTime/Documents
1586|https://social.technet.microsoft.com/Forums/es-ES/0822420d-5e85-4a3c-8ecc-935cf3a664ac/como-ejecutar-una-linea-de-comando-por-cmd-como-administrador-local?forum=wcgenerales|2017-02-21T11:22:54.0000000|2017-02-21T11:23:02.0000000|social.technet.microsoft.com|ManicTime/Documents
1587|https://www.facebook.com/|2017-02-21T11:23:02.0000000|2017-02-21T11:23:13.0000000|www.facebook.com|ManicTime/Documents
