1461|Program Manager|2017-01-24T23:10:32.0000000|2017-01-24T23:10:40.0000000|Windows Explorer|ManicTime/Applications
1462|Inicio.cmd - Notepad|2017-01-24T23:10:40.0000000|2017-01-24T23:10:50.0000000|Notepad|ManicTime/Applications
1463|Program Manager|2017-01-24T23:10:50.0000000|2017-01-24T23:10:56.0000000|Windows Explorer|ManicTime/Applications
1464|Start|2017-01-24T23:10:56.0000000|2017-01-24T23:11:25.0000000|Windows Explorer|ManicTime/Applications
1465||2017-01-24T23:10:32.0000000|2017-01-24T23:11:25.0000000||ManicTime/ComputerUsage
1466|Inicio.cmd|2017-01-24T23:10:40.0000000|2017-01-24T23:10:50.0000000|Inicio.cmd|ManicTime/Documents
1467|Program Manager|2017-02-01T08:23:57.0000000|2017-02-01T08:25:06.0000000|Windows Explorer|ManicTime/Applications
1468||2017-02-01T08:23:57.0000000|2017-02-01T08:25:19.0000000||ManicTime/ComputerUsage
1469|Network|2017-02-01T08:25:06.0000000|2017-02-01T08:25:13.0000000|Windows Explorer|ManicTime/Applications
1470|Start menu|2017-02-01T08:25:13.0000000|2017-02-01T08:25:19.0000000|Windows Explorer|ManicTime/Applications
1471|Computer|2017-02-01T08:26:42.0000000|2017-02-01T08:26:49.0000000|Windows Explorer|ManicTime/Applications
1472|Network|2017-02-01T08:26:49.0000000|2017-02-01T08:27:02.0000000|Windows Explorer|ManicTime/Applications
1473|Network discovery and file sharing|2017-02-01T08:27:02.0000000|2017-02-01T08:27:08.0000000|COM Surrogate|ManicTime/Applications
1474|Computer|2017-02-01T08:27:08.0000000|2017-02-01T08:27:48.0000000|Windows Explorer|ManicTime/Applications
1475||2017-02-01T08:26:42.0000000|2017-02-01T08:28:21.0000000||ManicTime/ComputerUsage
1476|Downloads|2017-02-01T08:27:48.0000000|2017-02-01T08:27:59.0000000|Windows Explorer|ManicTime/Applications
1477|Network|2017-02-01T08:27:59.0000000|2017-02-01T08:28:06.0000000|Windows Explorer|ManicTime/Applications
1478|Computer|2017-02-01T08:28:06.0000000|2017-02-01T08:28:20.0000000|Windows Explorer|ManicTime/Applications
1479|Start menu|2017-02-01T08:28:20.0000000|2017-02-01T08:28:21.0000000|Windows Explorer|ManicTime/Applications
1480|Program Manager|2017-02-01T08:29:30.0000000|2017-02-01T08:29:37.0000000|Windows Explorer|ManicTime/Applications
