Program Manager|2017-02-13|19:08:06|2017-02-13|19:09:40|0:01:34|Windows Explorer|Applications|0|17
Inicio.cmd - Notepad|2017-02-13|19:09:40|2017-02-13|19:09:50|0:00:10|Notepad|Applications|1|17
Program Manager|2017-02-13|19:09:50|2017-02-13|19:10:19|0:00:29|Windows Explorer|Applications|0|17
Inicio.cmd|2017-02-13|19:09:40|2017-02-13|19:09:50|0:00:10|Inicio.cmd|Documents|1|17
Start menu|2017-02-13|19:10:19|2017-02-13|19:10:26|0:00:07|Windows Explorer|Applications|0|17
cmd.exe|2017-02-13|19:10:26|2017-02-13|19:10:58|0:00:32|Windows Command Processor|Applications|1|17
Program Manager|2017-02-13|19:10:58|2017-02-13|19:11:25|0:00:27|Windows Explorer|Applications|0|17
cmd.exe|2017-02-13|19:11:25|2017-02-13|19:11:34|0:00:09|Windows Command Processor|Applications|1|17
Program Manager|2017-02-13|19:11:34|2017-02-13|19:11:40|0:00:06|Windows Explorer|Applications|0|17
Inicio.cmd - Notepad|2017-02-13|19:11:40|2017-02-13|19:11:45|0:00:05|Notepad|Applications|1|17
Program Manager|2017-02-13|19:11:45|2017-02-13|19:13:31|0:01:46|Windows Explorer|Applications|0|17
Inicio.cmd|2017-02-13|19:11:40|2017-02-13|19:11:45|0:00:05|Inicio.cmd|Documents|1|17
Sin título - Google Chrome|2017-02-13|19:13:31|2017-02-13|19:13:46|0:00:15|Google Chrome|Applications|0|17
Sin título - Google Chrome|2017-02-13|19:13:46|2017-02-13|19:13:53|0:00:07|Google Chrome|Applications|0|17
chrome://chrome-signin/?access_point=0&reason=0 - Google Chrome|2017-02-13|19:13:53|2017-02-13|19:14:04|0:00:11|Google Chrome|Applications|0|17
Chrome - Google Chrome|2017-02-13|19:14:04|2017-02-13|19:14:25|0:00:21|Google Chrome|Applications|0|17
chrome://chrome-signin/?access_point=0&reason=0|2017-02-13|19:13:46|2017-02-13|19:13:53|0:00:07|chrome-signin|Documents|0|17
chrome://chrome-signin/?access_point=0&reason=0|2017-02-13|19:13:53|2017-02-13|19:14:04|0:00:11|chrome-signin|Documents|0|17
chrome://chrome-signin/?access_point=0&reason=0|2017-02-13|19:14:04|2017-02-13|19:14:25|0:00:21|chrome-signin|Documents|0|17
Chrome - Google Chrome|2017-02-13|19:14:25|2017-02-13|19:14:33|0:00:08|Google Chrome|Applications|0|17
Chrome - Google Chrome|2017-02-13|19:14:33|2017-02-13|19:14:39|0:00:06|Google Chrome|Applications|0|17
Chrome - Google Chrome|2017-02-13|19:14:39|2017-02-13|19:15:02|0:00:23|Google Chrome|Applications|0|17
